user_name,date,time,session_nr,loop_nr,presented_sequence,recalled_sequence,outcome,mistakes_in_a_row,recall_time_in_s,sound_model,digit_length,session_time,time_between_digits,memory_method,tiredness,physical_activity,mental_state,motivation,location,session_mode,feedback
werbler,16/11/2023,18:49:48,3,31,9464596,9464696.0,incorrect,2,19.02896809577942,2,7,00:13:05,0.0,6.0,6,60,7,6,5,2,
werbler,16/11/2023,18:50:05,3,32,749695,749605.0,incorrect,3,7.830667018890381,2,6,00:13:25,0.0,6.0,6,60,7,6,5,2,
werbler,16/11/2023,18:50:22,3,33,15967,15967.0,correct,0,8.001176118850708,2,5,00:13:41,0.0,6.0,6,60,7,6,5,2,
werbler,16/11/2023,18:50:37,3,34,772408,772408.0,correct,0,6.676071166992188,2,6,00:13:57,0.0,6.0,6,60,7,6,5,2,
werbler,16/11/2023,18:50:56,3,35,3716976,3719676.0,incorrect,1,5.404633045196533,2,7,00:14:15,0.0,6.0,6,60,7,6,5,2,
werbler,16/11/2023,18:51:17,3,36,8654828,8686828.0,incorrect,2,6.921042203903198,2,7,00:14:32,0.0,6.0,6,60,7,6,5,2,
werbler,16/11/2023,18:51:33,3,37,631037,63137.0,incorrect,3,6.62770414352417,2,6,00:14:52,0.0,6.0,6,60,7,6,5,2,
werbler,17/11/2023,16:13:18,4,1,519,519.0,correct,0,16.726803302764893,2,3,00:00:23,1.0,2.0,9,0,2,2,6,1,
werbler,17/11/2023,16:13:47,4,2,975,975.0,correct,0,4.946118116378784,2,4,00:01:17,1.0,2.0,9,0,2,2,6,1,
werbler,17/11/2023,16:15:17,5,1,28591,2828591.0,incorrect,1,4.677373886108398,2,5,00:00:15,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:15:44,5,2,50265,50265.0,correct,0,10.8732008934021,2,5,00:00:49,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:16:06,5,3,382464,246482.0,incorrect,1,5.873537063598633,2,6,00:01:12,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:16:44,5,4,392650,392650.0,correct,0,21.93924880027771,2,6,00:01:49,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:17:28,5,5,3475300,3475300.0,correct,0,23.910819053649902,2,7,00:02:33,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:18:45,5,6,10448686,10448686.0,correct,0,23.120748043060303,2,8,00:03:16,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:19:15,5,7,97790684,9770604.0,incorrect,1,7.381411075592041,2,9,00:04:20,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:19:52,5,8,819886784,81988104.0,incorrect,2,15.257347106933594,2,9,00:04:57,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:20:19,5,9,66950244,66350244.0,incorrect,3,8.887444019317627,2,8,00:05:25,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:21:06,5,10,8233892,82338982.0,incorrect,4,20.357308864593502,2,7,00:06:11,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:21:31,5,11,211400,214400.0,incorrect,5,7.7020440101623535,2,6,00:06:37,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:21:49,5,12,26978,26978.0,correct,0,3.4385781288146973,2,5,00:06:53,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:22:37,5,13,642605,,incorrect,1,1.510786771774292,2,6,00:07:42,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:23:05,5,14,479696,477696.0,incorrect,2,14.170008897781372,2,6,00:08:11,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:23:24,5,15,81767,81767.0,correct,0,5.278676986694336,2,5,00:08:30,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:24:00,5,16,526150,526150.0,correct,0,19.608046054840088,2,6,00:09:05,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:24:22,5,17,4295166,,incorrect,1,3.073004007339477,2,7,00:09:26,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:25:15,5,18,9470381,9474091.0,incorrect,2,35.06683015823364,2,7,00:10:22,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:25:40,5,19,619825,619825.0,correct,0,9.08345079421997,2,6,00:10:46,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:26:22,5,20,1423919,1498919.0,incorrect,1,21.6299569606781,2,7,00:11:28,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:26:51,5,21,1348759,1348759.0,correct,0,7.591530084609985,2,7,00:11:56,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:27:18,5,22,49212082,494040292.0,incorrect,1,5.960455894470215,2,8,00:12:22,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:27:56,5,23,41316233,41316233.0,correct,0,11.900171995162964,2,8,00:13:00,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:28:50,5,24,142152052,142152052.0,correct,0,25.278503894805908,2,9,00:13:51,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:29:32,5,25,6937011880,,incorrect,1,17.798924922943115,2,10,00:14:38,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:30:37,5,26,1146213812,1146213811.0,incorrect,2,42.41111612319946,2,10,00:15:43,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:31:33,5,27,831275743,831275743.0,correct,0,30.22835278511048,2,9,00:16:37,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:32:04,5,28,6585904603,6580403.0,incorrect,1,5.937898874282837,2,10,00:17:09,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:32:37,5,29,171028242,1702472.0,incorrect,2,7.67585301399231,2,10,00:17:42,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:33:16,5,30,597658744,,incorrect,3,1.3831582069396973,2,9,00:18:22,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:34:22,5,31,39034350,3.0,incorrect,4,43.35180902481079,2,8,00:19:27,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:35:55,5,32,6271903,6272903.0,incorrect,5,12.891326904296877,2,7,00:20:47,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:37:36,5,33,682452,682452.0,correct,0,12.855485916137696,2,6,00:21:21,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:38:05,5,34,5466597,5466597.0,correct,0,9.754071950912476,2,7,00:23:09,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:38:49,5,35,79841500,79798700.0,incorrect,1,9.283899784088137,2,8,00:23:40,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:40:40,5,36,14134098,14134098.0,correct,0,18.75681209564209,2,8,00:24:35,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:41:38,5,37,789918137,78891777.0,incorrect,1,11.56501078605652,2,9,00:26:19,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:43:01,5,38,515414073,515414073.0,correct,0,41.92950105667114,2,9,00:27:47,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:45:10,5,39,8336562141,835614144.0,incorrect,1,26.22111415863037,2,10,00:28:56,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:45:58,5,40,6416893382,64891982.0,incorrect,2,24.85209608078003,2,10,00:31:04,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:47:06,5,41,189223290,,incorrect,3,25.997384071350098,2,9,00:31:52,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:47:52,5,42,17986393,17798993.0,incorrect,4,8.864191055297852,2,8,00:32:40,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:48:57,5,43,6123442,0.0,incorrect,5,3.8937668800354,2,7,00:33:24,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:49:44,5,44,789233,789233.0,correct,0,7.082431077957153,2,6,00:34:25,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:50:24,5,45,3185014,3185014.0,correct,0,18.77393627166748,2,7,00:35:27,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:51:13,5,46,45954223,45954223.0,correct,0,16.37387490272522,2,8,00:36:11,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:51:53,5,47,317900979,31007979.0,incorrect,1,5.054722785949707,2,9,00:36:48,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:52:46,5,48,818077530,818087300.0,incorrect,2,5.6890709400177,2,9,00:37:26,1.0,6.0,9,0,3,2,6,1,viimased 15 minutit on naised mu kõrval vadistanud 
werbler,17/11/2023,16:53:38,5,49,87304056,87301237.0,incorrect,3,8.361599206924438,2,8,00:38:22,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:54:25,5,50,8017922,8017922.0,correct,0,14.019113063812256,2,7,00:39:18,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,16:55:00,5,51,81387670,8217370.0,incorrect,1,3.305816173553467,2,8,00:39:54,1.0,6.0,9,0,3,2,6,1,
werbler,17/11/2023,17:42:33,6,1,803257,805327.0,incorrect,1,5.436941862106323,2,6,00:00:12,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:42:55,6,2,164588,164588.0,correct,0,3.3237838745117188,2,6,00:00:36,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:43:15,6,3,9300982,9300982.0,correct,0,4.751421928405762,2,7,00:00:55,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:43:34,6,4,78950239,,incorrect,1,4.45256233215332,2,8,00:01:16,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:44:04,6,5,71052171,7105021.0,incorrect,2,11.678339004516602,2,8,00:01:46,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:44:30,6,6,6601119,601119.0,incorrect,3,14.279912948608398,2,7,00:02:12,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:45:10,6,7,277600,277600.0,correct,0,4.3278398513793945,2,6,00:02:36,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:45:28,6,8,3614437,3614407.0,incorrect,1,4.975899934768677,2,7,00:03:09,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:45:55,6,9,7007533,7007533.0,correct,0,4.383790016174316,2,7,00:03:32,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:46:17,6,10,60039659,6003959.0,incorrect,1,6.31188702583313,2,8,00:03:57,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:46:38,6,11,58247868,5248278.0,incorrect,2,7.168229818344116,2,8,00:04:22,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:47:00,6,12,234153,,incorrect,3,3.272701978683472,2,7,00:04:43,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:48:06,6,13,20273,20273.0,correct,0,3.073009967803955,2,6,00:04:56,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:48:40,6,14,8644422,8624442.0,incorrect,1,12.899725914001465,2,7,00:06:18,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:49:22,6,15,8133649,813649.0,incorrect,2,12.293300867080688,2,7,00:06:49,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:49:34,6,16,155295,155295.0,correct,0,2.3142237663269043,2,6,00:07:16,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:49:55,6,17,5270594,5270594.0,correct,0,6.440001726150513,2,7,00:07:38,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:50:34,6,18,68672970,686729670.0,incorrect,1,14.53377389907837,2,8,00:08:17,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:50:57,6,19,1212801,2120821.0,incorrect,2,10.3027241230011,2,8,00:08:39,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:51:14,6,20,2462372,,incorrect,3,2.6810011863708496,2,7,00:08:57,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:51:28,6,21,185051,181051.0,incorrect,4,5.473997116088867,2,6,00:09:11,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:51:44,6,22,38063,38063.0,correct,0,3.701642036437988,2,5,00:09:23,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:51:59,6,23,696504,,incorrect,1,1.6747348308563232,2,6,00:09:43,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:52:17,6,24,986712,986712.0,correct,0,3.3373608589172363,2,6,00:09:57,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:52:43,6,25,7632350,7632350.0,correct,0,9.4703049659729,2,7,00:10:21,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:53:09,6,26,28690536,2890156.0,incorrect,1,12.534639120101929,2,8,00:10:52,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:53:44,6,27,64764706,64764706.0,correct,0,5.609385013580322,2,8,00:11:13,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:54:17,6,28,220500198,2205098.0,incorrect,1,12.51330304145813,2,9,00:11:56,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:54:43,6,29,541480127,54181827.0,incorrect,2,7.6248557567596436,2,9,00:12:20,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:55:08,6,30,74548661,7454616.0,incorrect,3,13.62550401687622,2,8,00:12:50,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:55:43,6,31,1119319,1119319.0,correct,0,6.880927085876465,2,7,00:13:14,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:56:13,6,32,27359693,2735393.0,incorrect,1,13.353085279464722,2,8,00:13:56,0.0,,9,0,2,2,3,2,
werbler,17/11/2023,17:56:35,6,33,32289855,32358985.0,incorrect,2,10.5812509059906,2,8,00:14:18,0.0,,9,0,2,2,3,2,
werbler,18/11/2023,22:14:49,7,1,690630,690360.0,incorrect,1,4.1967198848724365,2,6,00:00:11,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:15:16,7,2,900356,900356.0,correct,0,10.489236116409302,2,6,00:00:36,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:15:42,7,3,7997004,7997004.0,correct,0,10.438894748687744,2,7,00:00:58,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:16:20,7,4,2838897,2220097.0,incorrect,1,25.03289699554444,2,8,00:01:42,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:16:42,7,5,48453008,4840038.0,incorrect,2,11.458908081054688,2,8,00:02:04,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:17:07,7,6,198225,198225.0,correct,0,12.540583848953249,2,7,00:02:28,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:17:54,7,7,19010266,19900126.0,incorrect,1,28.31663608551025,2,8,00:03:13,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:18:26,7,8,75874885,75874885.0,correct,0,18.65254783630371,2,8,00:03:46,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:19:10,7,9,975995577,97975977.0,incorrect,1,16.803333044052124,2,9,00:04:32,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:19:41,7,10,884450173,884495073.0,incorrect,2,14.393141984939575,2,9,00:05:02,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:20:18,7,11,32886841,32889841.0,incorrect,3,21.72975897789001,2,8,00:05:37,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:20:49,7,12,1338587,1338577.0,incorrect,4,17.276812076568604,2,7,00:06:12,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:21:07,7,13,44551,4551.0,incorrect,5,8.68419885635376,2,6,00:06:29,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:21:29,7,14,9495,9495.0,correct,0,8.453871965408325,2,5,00:06:46,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:21:44,7,15,652336,659336.0,incorrect,1,5.342027902603149,2,6,00:07:06,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:21:56,7,16,244822,244822.0,correct,0,3.3218162059783936,2,6,00:07:18,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:22:30,7,17,1793878,1793878.0,correct,0,12.47236704826355,2,7,00:07:44,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:23:01,7,18,35912966,3591926.0,incorrect,1,8.296957015991211,2,8,00:08:23,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:23:50,7,19,41698910,41189810.0,incorrect,2,29.9754900932312,2,8,00:09:12,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:24:23,7,20,674828,674828.0,correct,0,21.26348114013672,2,7,00:09:44,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:25:01,7,21,39752830,39752830.0,correct,0,16.184499979019165,2,8,00:10:17,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:25:57,7,22,401906970,40698609.0,incorrect,1,33.912132263183594,2,9,00:11:14,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:26:33,7,23,433759599,433759599.0,correct,0,6.707453966140747,2,9,00:11:42,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:27:17,7,24,918122904,918199204.0,incorrect,1,22.49222493171692,2,10,00:12:39,0.0,6.0,8,0,7,2,7,2,
werbler,18/11/2023,22:27:51,7,25,8364289796,83649926.0,incorrect,2,14.04518985748291,2,10,00:13:13,0.0,6.0,8,0,7,2,7,2,
werbler,19/11/2023,22:52:11,8,1,598258,598258.0,correct,0,13.259069204330444,2,6,00:00:20,0.0,5.0,7,0,6,6,8,2,
werbler,19/11/2023,22:52:59,8,2,8292142,8292142.0,correct,0,30.88227915763855,2,7,00:01:04,0.0,5.0,7,0,6,6,8,2,
werbler,19/11/2023,22:53:58,8,3,66403352,66400442.0,incorrect,1,46.898618936538696,2,8,00:02:08,0.0,5.0,7,0,6,6,8,2,
